generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse
30,6,6,0.8,1,0.5714,0.2,69300.477108,942.786262,1060.325158,1186.508581,0.129761,0.355667,337.844713,23.90747
31,0,6,0.67667,0,0.4286,0.2,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
31,1,0,0.74667,1,0.4286,0.2,59052.97452,946.298342,1371.057701,980.350565,0.174484,0.47302,412.068558,26.663593
31,2,4,0.69,1,0.4286,0.2,60601.93806,1613.25395,1629.104599,1256.501959,0.201977,0.329239,499.373802,44.811372
31,3,6,0.78333,0,0.4286,0.2,41096.911769,928.779581,1127.376674,1734.070501,0.103067,0.492882,274.810895,23.308125
31,4,0,0.7,0,0.4286,0.2,53161.545547,979.455997,1750.374507,1103.583542,0.157457,0.503303,638.613829,22.754729
31,5,4,0.67667,1,0.4286,0.2,52340.902733,1195.053453,1530.808367,1271.479262,0.247075,0.316912,447.310818,41.871246
31,6,6,0.71,0,0.4286,0.2,69300.477108,942.786262,1060.325158,1186.508581,0.129761,0.355667,337.844713,23.90747
32,0,6,0.80333,1,0.5714,0.2,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
32,1,0,0.75667,1,0.5714,0.2,59052.97452,946.298342,1371.057701,980.350565,0.174484,0.47302,412.068558,26.663593
32,2,4,0.84,1,0.5714,0.2,60601.93806,1613.25395,1629.104599,1256.501959,0.201977,0.329239,499.373802,44.811372
32,3,6,0.76,0,0.5714,0.2,41096.911769,928.779581,1127.376674,1734.070501,0.103067,0.492882,274.810895,23.308125
32,4,0,0.76667,1,0.5714,0.2,53161.545547,979.455997,1750.374507,1103.583542,0.157457,0.503303,638.613829,22.754729
32,5,4,0.47667,0,0.5714,0.2,52340.902733,1195.053453,1530.808367,1271.479262,0.247075,0.316912,447.310818,41.871246
32,6,6,0.72,0,0.5714,0.2,69300.477108,942.786262,1060.325158,1186.508581,0.129761,0.355667,337.844713,23.90747
33,0,6,0.70667,0,0.5,0.2,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
33,1,0,0.75667,1,0.5,0.2,59052.97452,946.298342,1371.057701,980.350565,0.174484,0.47302,412.068558,26.663593
34,0,1,0.59,0,0.8333,0.3,59052.97452,946.298342,1371.057701,980.350565,0.174484,0.47302,412.068558,26.663593
34,1,0,0.76667,1,0.8333,0.3,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
34,2,1,0.76333,1,0.8333,0.3,59604.448073,940.364732,1046.071203,1126.188914,0.211603,0.308601,309.465709,21.573407
34,3,0,0.78,1,0.8333,0.3,48566.596901,544.882636,812.22079,1069.716381,0.083767,0.385923,409.864656,24.375749
34,4,1,0.76667,1,0.8333,0.3,58019.212445,1161.350502,1036.958997,1395.05148,0.316499,0.540358,329.189824,22.530699
34,5,0,0.76667,1,0.8333,0.3,94080.376668,1607.877235,843.137009,1138.863589,0.172648,0.30443,385.452792,26.315065
35,0,3,0.70667,0,0.0,0.3,48566.596901,544.882636,812.22079,1069.716381,0.083767,0.385923,409.864656,24.375749
35,1,1,0.76333,0,0.0,0.3,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
35,2,4,0.71667,0,0.0,0.3,58019.212445,1161.350502,1036.958997,1395.05148,0.316499,0.540358,329.189824,22.530699
35,3,3,0.77,0,0.0,0.3,32359.519324,619.240943,854.404988,826.060889,0.164043,0.591521,460.914193,23.539364
35,4,1,0.7,0,0.0,0.3,41069.163993,1132.367481,1299.54457,1385.149252,0.146838,0.492473,382.024723,19.745733
35,5,4,0.72667,0,0.0,0.3,81510.524526,1265.976486,713.428463,2029.425396,0.315498,0.496269,305.951918,22.138915
35,6,3,0.71,0,0.0,0.3,44509.591416,471.724233,669.032325,1277.414243,0.118074,0.286098,689.086231,18.556265
36,0,3,0.7,0,0.1429,0.3,32359.519324,619.240943,854.404988,826.060889,0.164043,0.591521,460.914193,23.539364
36,1,1,0.69333,0,0.1429,0.3,57076.075647,964.063923,986.630609,1240.085278,0.135453,0.395246,331.929674,24.495859
36,2,5,0.81333,1,0.1429,0.3,81510.524526,1265.976486,713.428463,2029.425396,0.315498,0.496269,305.951918,22.138915
36,3,3,0.75,0,0.1429,0.3,27570.82534,511.004251,657.223518,941.637734,0.116647,0.847116,508.261256,28.71754
36,4,1,0.64,0,0.1429,0.3,55210.696202,865.190788,886.992238,951.188008,0.179648,0.592168,475.81813,19.386556
36,5,5,0.62667,0,0.1429,0.3,63290.454133,1440.489979,724.373534,1561.973059,0.367408,0.518848,260.709623,34.901618
36,6,3,0.73333,0,0.1429,0.3,25564.369779,651.019605,1432.441415,936.552979,0.266093,0.789314,718.312651,23.006827
37,0,2,0.76333,0,0.1429,0.3,81510.524526,1265.976486,713.428463,2029.425396,0.315498,0.496269,305.951918,22.138915
37,1,3,0.66333,0,0.1429,0.3,27570.82534,511.004251,657.223518,941.637734,0.116647,0.847116,508.261256,28.71754
37,2,6,0.71333,0,0.1429,0.3,25564.369779,651.019605,1432.441415,936.552979,0.266093,0.789314,718.312651,23.006827
37,3,2,0.7,0,0.1429,0.3,74021.451297,1979.106518,677.604731,3123.445078,0.321404,0.310237,308.119521,22.142083
37,4,3,0.73667,0,0.1429,0.3,40771.651195,400.408451,768.761643,946.653095,0.074316,0.72259,596.440013,28.016336
37,5,6,0.75333,1,0.1429,0.3,29355.834557,484.590882,1244.014061,839.406621,0.27911,0.678306,950.472347,40.548327
37,6,2,0.69,0,0.1429,0.3,71708.418328,2210.111451,1152.614022,2158.921249,0.387227,0.482318,265.136161,22.402732
38,0,0,0.78,1,0.5714,0.3,81510.524526,1265.976486,713.428463,2029.425396,0.315498,0.496269,305.951918,22.138915
38,1,5,0.66667,0,0.5714,0.3,29355.834557,484.590882,1244.014061,839.406621,0.27911,0.678306,950.472347,40.548327
38,2,4,0.81,1,0.5714,0.3,40771.651195,400.408451,768.761643,946.653095,0.074316,0.72259,596.440013,28.016336
38,3,0,0.62333,0,0.5714,0.3,106888.547916,1477.937703,685.202474,1882.013481,0.313834,0.58996,314.529771,23.491036
38,4,5,0.77333,1,0.5714,0.3,36642.17649,539.319304,1212.792824,819.420594,0.268361,1.0243,852.662941,56.207887
38,5,4,0.77,1,0.5714,0.3,43985.157212,415.222268,653.75551,975.156522,0.092806,0.777039,517.319405,23.424901
38,6,0,0.74333,0,0.5714,0.3,97809.346641,1036.884502,1965.670114,2298.693833,0.263178,0.591249,336.313504,19.091299
39,0,2,0.61,0,0.1429,0.3,40771.651195,400.408451,768.761643,946.653095,0.074316,0.72259,596.440013,28.016336
39,1,0,0.70667,0,0.1429,0.3,81510.524526,1265.976486,713.428463,2029.425396,0.315498,0.496269,305.951918,22.138915
39,2,4,0.79667,1,0.1429,0.3,36642.17649,539.319304,1212.792824,819.420594,0.268361,1.0243,852.662941,56.207887
39,3,2,0.70667,0,0.1429,0.3,35263.977619,582.594916,942.244528,683.191459,0.061469,0.480763,371.565754,25.705595
39,4,0,0.71,0,0.1429,0.3,53153.699461,844.07843,448.270304,1577.566691,0.379416,0.738097,376.828877,26.730786
39,5,4,0.76667,0,0.1429,0.3,32455.424831,483.75073,1743.951874,1037.525777,0.278404,0.921106,903.378721,42.411783
39,6,2,0.76333,0,0.1429,0.3,55259.785916,382.752317,871.385261,1046.087273,0.048238,0.902196,828.664925,31.099248
40,0,2,0.75333,0,0.1429,0.3,36642.17649,539.319304,1212.792824,819.420594,0.268361,1.0243,852.662941,56.207887
40,1,5,0.77333,1,0.1429,0.3,32455.424831,483.75073,1743.951874,1037.525777,0.278404,0.921106,903.378721,42.411783
40,2,6,0.71333,0,0.1429,0.3,55259.785916,382.752317,871.385261,1046.087273,0.048238,0.902196,828.664925,31.099248
40,3,2,0.65667,0,0.1429,0.3,25187.395401,559.623127,860.770379,545.679162,0.160583,1.303621,1533.987503,24.565775
40,4,5,0.62667,0,0.1429,0.3,24750.504767,591.138426,1813.493723,2071.248536,0.293136,1.260975,930.477281,49.70126
40,5,6,0.72333,0,0.1429,0.3,71102.979483,348.315507,828.915751,941.535403,0.048203,0.948721,824.214486,37.46656
40,6,2,0.69667,0,0.1429,0.3,37392.658374,303.201404,1772.306532,716.947913,0.366468,0.818845,1022.130278,76.921291
41,0,1,0.67667,0,0.1429,0.3,32455.424831,483.75073,1743.951874,1037.525777,0.278404,0.921106,903.378721,42.411783
41,1,0,0.73,0,0.1429,0.3,36642.17649,539.319304,1212.792824,819.420594,0.268361,1.0243,852.662941,56.207887
41,2,5,0.80333,1,0.1429,0.3,71102.979483,348.315507,828.915751,941.535403,0.048203,0.948721,824.214486,37.46656
41,3,1,0.73667,0,0.1429,0.3,42875.214679,390.50516,1630.216468,815.957345,0.353976,0.466202,672.575918,35.376714
41,4,0,0.73667,0,0.1429,0.3,37726.540446,435.425362,1652.633512,563.737398,0.192984,0.65935,715.520923,37.25857
41,5,5,0.65333,0,0.1429,0.3,64621.611211,577.426192,831.031945,1524.178981,0.043295,0.934437,730.177578,25.915021
41,6,1,0.76,0,0.1429,0.3,25940.026344,450.30568,1589.50168,814.072911,0.246635,1.02258,803.523083,47.702936
42,0,2,0.73,0,0.0,0.3,71102.979483,348.315507,828.915751,941.535403,0.048203,0.948721,824.214486,37.46656
42,1,6,0.7,0,0.0,0.3,25940.026344,450.30568,1589.50168,814.072911,0.246635,1.02258,803.523083,47.702936
42,2,3,0.68,0,0.0,0.3,42875.214679,390.50516,1630.216468,815.957345,0.353976,0.466202,672.575918,35.376714
42,3,2,0.72333,0,0.0,0.3,50931.241682,358.854165,1003.463939,1283.07285,0.058598,0.530453,951.123674,29.73915
42,4,6,0.73333,0,0.0,0.3,32057.007125,374.731416,2523.528001,709.759524,0.183059,1.051613,772.378519,33.916048
42,5,3,0.65333,0,0.0,0.3,62590.57178,367.669372,2703.107084,809.755827,0.375204,0.496751,818.936548,33.597407
42,6,2,0.65333,0,0.0,0.3,79585.710618,459.482624,723.5348,1070.60191,0.07157,0.875897,562.532922,32.396857
43,0,4,0.70333,0,0.5714,0.3,32057.007125,374.731416,2523.528001,709.759524,0.183059,1.051613,772.378519,33.916048
43,1,0,0.75667,1,0.5714,0.3,71102.979483,348.315507,828.915751,941.535403,0.048203,0.948721,824.214486,37.46656
43,2,3,0.78,1,0.5714,0.3,50931.241682,358.854165,1003.463939,1283.07285,0.058598,0.530453,951.123674,29.73915
43,3,4,0.79667,1,0.5714,0.3,32601.433928,383.697866,2760.926821,707.583369,0.190741,1.100645,554.08345,26.684812
43,4,0,0.7,0,0.5714,0.3,83524.946348,337.635351,847.563177,775.233441,0.037587,0.965737,614.129874,34.917939
43,5,3,0.79667,1,0.5714,0.3,70996.841913,435.56832,992.486482,1085.29895,0.047263,0.887426,1158.920552,32.150561
43,6,4,0.65333,0,0.5714,0.3,24876.82714,374.945101,2572.496163,838.404987,0.122582,1.070836,963.186709,25.895518
44,0,3,0.61333,0,0.0,0.3,32601.433928,383.697866,2760.926821,707.583369,0.190741,1.100645,554.08345,26.684812
44,1,5,0.7,0,0.0,0.3,70996.841913,435.56832,992.486482,1085.29895,0.047263,0.887426,1158.920552,32.150561
44,2,2,0.74667,0,0.0,0.3,50931.241682,358.854165,1003.463939,1283.07285,0.058598,0.530453,951.123674,29.73915
44,3,3,0.76667,0,0.0,0.3,40490.003255,392.077845,1904.960516,612.997301,0.254884,1.534415,529.120234,17.691323
44,4,5,0.76333,0,0.0,0.3,38184.44624,405.125658,1485.810509,836.448159,0.043214,0.704834,1149.491054,26.115235
44,5,2,0.77333,0,0.0,0.3,56474.183145,293.771256,1113.720314,1485.850442,0.056692,0.376007,860.764964,21.994807
44,6,3,0.61,0,0.0,0.3,29727.145678,608.969923,3295.040225,914.398343,0.190343,0.638405,960.888452,36.007217
45,0,5,0.75,0,0.2857,0.3,56474.183145,293.771256,1113.720314,1485.850442,0.056692,0.376007,860.764964,21.994807
45,1,3,0.66333,0,0.2857,0.3,40490.003255,392.077845,1904.960516,612.997301,0.254884,1.534415,529.120234,17.691323
45,2,4,0.73,0,0.2857,0.3,38184.44624,405.125658,1485.810509,836.448159,0.043214,0.704834,1149.491054,26.115235
45,3,5,0.79667,1,0.2857,0.3,64017.758053,268.840457,1232.527551,1097.436762,0.061581,0.47158,883.070618,16.662321
45,4,3,0.69,0,0.2857,0.3,35203.914305,361.96321,2292.798946,679.036009,0.254354,2.249239,325.680858,18.248259
45,5,4,0.77,1,0.2857,0.3,53954.283351,478.390925,2387.248098,882.604267,0.064187,0.656528,892.977881,24.017597
45,6,5,0.74333,0,0.2857,0.3,54418.337689,411.063271,994.82553,1806.651045,0.050284,0.277466,607.167682,12.439683
46,0,3,0.65667,0,0.1429,0.3,64017.758053,268.840457,1232.527551,1097.436762,0.061581,0.47158,883.070618,16.662321
46,1,5,0.73667,0,0.1429,0.3,53954.283351,478.390925,2387.248098,882.604267,0.064187,0.656528,892.977881,24.017597
46,2,0,0.7,0,0.1429,0.3,56474.183145,293.771256,1113.720314,1485.850442,0.056692,0.376007,860.764964,21.994807
46,3,3,0.82,1,0.1429,0.3,64705.497141,358.777124,905.888908,887.41903,0.138736,0.60754,631.474602,11.798201
46,4,5,0.72667,0,0.1429,0.3,44786.082226,447.318443,1542.893125,1042.720693,0.042228,0.602961,885.252853,21.152282
46,5,0,0.72,0,0.1429,0.3,54378.821928,273.833082,1086.047516,1237.513831,0.066169,0.437635,826.490346,23.185599
46,6,3,0.76333,0,0.1429,0.3,98509.122539,281.699517,926.988821,1581.998378,0.136682,0.593963,651.235862,14.883017
47,0,3,0.69667,0,0.2857,0.3,64705.497141,358.777124,905.888908,887.41903,0.138736,0.60754,631.474602,11.798201
47,1,6,0.65333,0,0.2857,0.3,98509.122539,281.699517,926.988821,1581.998378,0.136682,0.593963,651.235862,14.883017
47,2,1,0.64667,0,0.2857,0.3,53954.283351,478.390925,2387.248098,882.604267,0.064187,0.656528,892.977881,24.017597
47,3,3,0.77333,0,0.2857,0.3,64307.304613,437.602735,885.025265,1626.537085,0.167862,0.440329,611.616094,12.060789
47,4,6,0.77333,1,0.2857,0.3,124977.640319,217.259567,1079.175181,1145.043403,0.11949,0.523402,682.047624,19.817812
47,5,1,0.81667,1,0.2857,0.3,44666.018677,589.355496,2416.378564,545.728928,0.069561,0.632163,1094.476457,27.202779
47,6,3,0.76333,0,0.2857,0.3,86351.5133,442.327886,936.959505,906.727292,0.16622,0.785761,637.241973,10.00207
48,0,5,0.84,1,0.2857,0.3,44666.018677,589.355496,2416.378564,545.728928,0.069561,0.632163,1094.476457,27.202779
48,1,3,0.69667,0,0.2857,0.3,64307.304613,437.602735,885.025265,1626.537085,0.167862,0.440329,611.616094,12.060789
48,2,4,0.71,0,0.2857,0.3,124977.640319,217.259567,1079.175181,1145.043403,0.11949,0.523402,682.047624,19.817812
48,3,5,0.58,0,0.2857,0.3,69728.419606,614.530812,3095.261317,621.674211,0.075315,0.586253,1283.849847,30.574278
48,4,3,0.75,0,0.2857,0.3,104781.487635,313.542481,1029.015641,1390.280934,0.266401,0.410092,643.467257,9.020342
48,5,4,0.78667,1,0.2857,0.3,174550.378561,132.485418,1348.472421,1439.058143,0.086005,0.467689,716.417546,30.776014
48,6,5,0.68333,0,0.2857,0.3,26805.094146,497.88348,2997.09691,486.580189,0.081382,0.443065,1139.448144,44.153266
49,0,0,0.65667,0,0.0,0.3,44666.018677,589.355496,2416.378564,545.728928,0.069561,0.632163,1094.476457,27.202779
49,1,5,0.76333,0,0.0,0.3,174550.378561,132.485418,1348.472421,1439.058143,0.086005,0.467689,716.417546,30.776014
49,2,4,0.74,0,0.0,0.3,104781.487635,313.542481,1029.015641,1390.280934,0.266401,0.410092,643.467257,9.020342
49,3,0,0.69333,0,0.0,0.3,33583.966056,560.739641,2109.085571,398.363144,0.042334,0.435642,984.481948,16.796608
49,4,5,0.70667,0,0.0,0.3,181825.260736,111.828415,1866.944158,1093.900179,0.074251,0.471676,792.064006,21.980151
49,5,4,0.71,0,0.0,0.3,80375.211618,333.316125,830.82429,1986.402547,0.287516,0.237838,729.963376,9.337726
49,6,0,0.8,0,0.0,0.3,44046.535671,408.262782,1663.123836,430.841771,0.050396,0.856104,870.269915,13.541472
50,0,6,0.73667,0,0.0,0.3,44046.535671,408.262782,1663.123836,430.841771,0.050396,0.856104,870.269915,13.541472
50,1,1,0.64333,0,0.0,0.3,174550.378561,132.485418,1348.472421,1439.058143,0.086005,0.467689,716.417546,30.776014
50,2,2,0.71,0,0.0,0.3,104781.487635,313.542481,1029.015641,1390.280934,0.266401,0.410092,643.467257,9.020342
50,3,6,0.75,0,0.0,0.3,40884.890127,294.400565,1624.216082,445.572271,0.02723,1.02296,1028.044616,12.950284
50,4,1,0.68667,0,0.0,0.3,86532.190093,103.190942,1117.108423,2297.355504,0.082143,0.478683,549.370651,21.734902
50,5,2,0.66333,0,0.0,0.3,68305.097197,192.654035,1651.279239,3038.142478,0.331192,0.284059,847.750861,5.578662
50,6,6,0.67333,0,0.0,0.3,30399.992914,326.870862,2683.381446,733.217781,0.053974,1.187086,689.685759,19.548367
51,0,3,0.64,0,0.2857,0.3,40884.890127,294.400565,1624.216082,445.572271,0.02723,1.02296,1028.044616,12.950284
51,1,0,0.74667,1,0.2857,0.3,44046.535671,408.262782,1663.123836,430.841771,0.050396,0.856104,870.269915,13.541472
51,2,2,0.74667,1,0.2857,0.3,104781.487635,313.542481,1029.015641,1390.280934,0.266401,0.410092,643.467257,9.020342
51,3,3,0.66667,0,0.2857,0.3,24525.82364,348.64733,1422.1778,347.770212,0.024851,1.490472,772.17891,17.749963
51,4,0,0.71333,0,0.2857,0.3,70574.049775,452.674423,2395.024144,413.414887,0.063539,1.332559,903.049665,12.739611
51,5,2,0.68667,0,0.2857,0.3,118735.767435,330.484109,1535.33511,1587.320339,0.229338,0.59856,909.602108,15.231153
51,6,3,0.69,0,0.2857,0.3,45240.69704,265.708978,1699.527665,428.641716,0.04015,0.794359,1285.014917,7.627098
52,0,1,0.73667,0,0.4286,0.3,44046.535671,408.262782,1663.123836,430.841771,0.050396,0.856104,870.269915,13.541472
52,1,2,0.66333,0,0.4286,0.3,104781.487635,313.542481,1029.015641,1390.280934,0.266401,0.410092,643.467257,9.020342
52,2,4,0.68333,0,0.4286,0.3,70574.049775,452.674423,2395.024144,413.414887,0.063539,1.332559,903.049665,12.739611
52,3,1,0.77,1,0.4286,0.3,37621.846214,463.004001,2646.157931,658.611375,0.06186,0.869986,1375.385752,10.551773
52,4,2,0.66,0,0.4286,0.3,131367.561855,319.363398,895.223677,968.785631,0.212097,0.654106,574.835029,13.733111
52,5,4,0.74333,1,0.4286,0.3,64737.616248,379.776246,2252.006239,285.446282,0.079283,1.478348,859.696131,13.01761
52,6,1,0.77667,1,0.4286,0.3,65294.029745,316.740764,1308.275189,489.361497,0.058722,1.030937,1134.485759,9.871014
53,0,6,0.74667,0,0.0,0.3,65294.029745,316.740764,1308.275189,489.361497,0.058722,1.030937,1134.485759,9.871014
53,1,3,0.74,0,0.0,0.3,37621.846214,463.004001,2646.157931,658.611375,0.06186,0.869986,1375.385752,10.551773
53,2,5,0.66,0,0.0,0.3,64737.616248,379.776246,2252.006239,285.446282,0.079283,1.478348,859.696131,13.01761
53,3,6,0.74333,0,0.0,0.3,72288.211863,187.372533,1260.267217,676.543481,0.063381,1.102212,753.779738,12.216703
53,4,3,0.63667,0,0.0,0.3,36088.614386,766.179873,2076.249757,476.353158,0.052013,1.270159,1604.5844,13.719371
53,5,5,0.66667,0,0.0,0.3,52480.671184,498.21041,4111.692086,298.196157,0.08374,1.210123,1165.008148,10.140412
53,6,6,0.72333,0,0.0,0.3,65270.455651,276.917791,740.139536,406.08619,0.077972,1.315005,1946.224564,9.346953
54,0,0,0.71,0,0.1429,0.3,65294.029745,316.740764,1308.275189,489.361497,0.058722,1.030937,1134.485759,9.871014
54,1,3,0.71667,0,0.1429,0.3,72288.211863,187.372533,1260.267217,676.543481,0.063381,1.102212,753.779738,12.216703
54,2,1,0.56333,0,0.1429,0.3,37621.846214,463.004001,2646.157931,658.611375,0.06186,0.869986,1375.385752,10.551773
54,3,0,0.77,1,0.1429,0.3,49223.057212,250.865718,1260.008431,491.348161,0.080995,1.554123,1650.751146,7.373625
54,4,3,0.73,0,0.1429,0.3,69230.463143,203.959805,1454.65414,832.306023,0.049343,1.273744,685.475863,12.130161
54,5,1,0.72333,0,0.1429,0.3,28423.451628,439.307658,2961.015731,454.213988,0.051187,0.579693,1018.731142,13.974118
54,6,0,0.71667,0,0.1429,0.3,80814.787526,314.826671,2363.816654,393.457428,0.065428,1.588079,856.396284,13.367089
55,0,3,0.72333,0,0.2857,0.3,49223.057212,250.865718,1260.008431,491.348161,0.080995,1.554123,1650.751146,7.373625
55,1,4,0.72333,0,0.2857,0.3,69230.463143,203.959805,1454.65414,832.306023,0.049343,1.273744,685.475863,12.130161
55,2,5,0.65,0,0.2857,0.3,28423.451628,439.307658,2961.015731,454.213988,0.051187,0.579693,1018.731142,13.974118
55,3,3,0.69333,0,0.2857,0.3,44970.624393,262.283925,766.463998,628.29252,0.108435,0.966467,1057.60867,6.855314
55,4,4,0.74,1,0.2857,0.3,61800.543847,455.486948,1573.226804,654.723308,0.043017,2.106048,423.085382,17.877242
55,5,5,0.66667,0,0.2857,0.3,25449.689141,442.327764,2305.74432,542.243106,0.066157,0.67555,1768.178607,13.114991
55,6,3,0.83333,1,0.2857,0.3,43669.132661,167.614335,1504.839324,394.195489,0.090255,1.455691,838.121928,8.234768
56,0,6,0.66667,0,0.4286,0.3,43669.132661,167.614335,1504.839324,394.195489,0.090255,1.455691,838.121928,8.234768
56,1,4,0.80333,1,0.4286,0.3,61800.543847,455.486948,1573.226804,654.723308,0.043017,2.106048,423.085382,17.877242
56,2,0,0.74333,1,0.4286,0.3,49223.057212,250.865718,1260.008431,491.348161,0.080995,1.554123,1650.751146,7.373625
56,3,6,0.71667,0,0.4286,0.3,13726.236292,301.441945,1476.894955,342.364088,0.091042,1.160209,753.699682,9.337505
56,4,4,0.81,1,0.4286,0.3,60922.528254,291.720042,1332.080735,471.141265,0.058873,2.847934,629.318019,23.234603
56,5,0,0.72333,0,0.4286,0.3,73865.402762,287.585894,646.415729,674.438914,0.07943,1.929303,1442.957941,4.459229
56,6,6,0.80333,0,0.4286,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
57,0,4,0.82667,1,0.1429,0.3,60922.528254,291.720042,1332.080735,471.141265,0.058873,2.847934,629.318019,23.234603
57,1,1,0.67333,0,0.1429,0.3,61800.543847,455.486948,1573.226804,654.723308,0.043017,2.106048,423.085382,17.877242
57,2,6,0.8,0,0.1429,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
57,3,4,0.76,0,0.1429,0.3,48304.824478,293.343181,851.983194,331.116226,0.070468,2.509687,549.905183,15.89016
57,4,1,0.68,0,0.1429,0.3,126594.603683,386.823959,1848.019611,736.843038,0.039964,2.58489,473.623561,18.427325
57,5,6,0.71,0,0.1429,0.3,53986.692139,125.766276,1168.17873,810.230832,0.141225,1.537232,309.146259,8.100112
57,6,4,0.74333,0,0.1429,0.3,53271.279713,184.754224,1087.691541,420.44998,0.051638,3.186146,716.647472,19.535253
58,0,0,0.72667,0,0.1429,0.3,60922.528254,291.720042,1332.080735,471.141265,0.058873,2.847934,629.318019,23.234603
58,1,2,0.79333,0,0.1429,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
58,2,3,0.69667,0,0.1429,0.3,48304.824478,293.343181,851.983194,331.116226,0.070468,2.509687,549.905183,15.89016
58,3,0,0.68,0,0.1429,0.3,41897.044146,234.351321,1032.168814,500.927173,0.031139,2.609813,713.226726,23.364313
58,4,2,0.75667,0,0.1429,0.3,30288.145467,195.784419,2589.5139,643.839878,0.093908,0.942143,260.573984,11.782779
58,5,3,0.76333,1,0.1429,0.3,28212.362575,365.545098,1046.812859,265.489024,0.101848,1.977138,857.692924,14.278734
58,6,0,0.80667,0,0.1429,0.3,78105.535684,219.880149,1338.771731,334.380898,0.070865,3.629022,785.776042,36.093486
59,0,6,0.74,0,0.0,0.3,78105.535684,219.880149,1338.771731,334.380898,0.070865,3.629022,785.776042,36.093486
59,1,1,0.73333,0,0.0,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
59,2,5,0.74667,0,0.0,0.3,28212.362575,365.545098,1046.812859,265.489024,0.101848,1.977138,857.692924,14.278734
59,3,6,0.72,0,0.0,0.3,59014.271886,239.163127,2039.54936,328.296635,0.052923,4.653766,670.177381,15.725435
59,4,1,0.72,0,0.0,0.3,35043.108637,88.100277,941.942197,715.518139,0.120887,2.090283,554.503815,7.73242
59,5,5,0.70667,0,0.0,0.3,16153.755782,330.207917,1081.169268,214.184221,0.080711,2.305801,635.751676,13.224197
59,6,6,0.73333,0,0.0,0.3,88427.861924,226.592238,1293.210313,338.179439,0.072436,3.200845,660.895658,51.269412
60,0,2,0.74,0,0.2857,0.3,28212.362575,365.545098,1046.812859,265.489024,0.101848,1.977138,857.692924,14.278734
60,1,0,0.66333,0,0.2857,0.3,78105.535684,219.880149,1338.771731,334.380898,0.070865,3.629022,785.776042,36.093486
60,2,1,0.75333,1,0.2857,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
60,3,2,0.73,0,0.2857,0.3,23386.660836,308.133874,1182.559613,243.266866,0.141852,2.099534,568.049133,9.620291
60,4,0,0.74667,1,0.2857,0.3,52527.881241,243.031335,2122.604413,272.971903,0.065921,2.449228,668.39987,32.924042
60,5,1,0.68,0,0.2857,0.3,46942.554115,118.753317,2099.271728,862.575051,0.089515,1.314021,413.630918,5.962676
60,6,2,0.74667,0,0.2857,0.3,36614.856941,313.878028,1127.224607,323.17502,0.096478,2.594753,1494.190186,13.430721
61,0,2,0.65,0,0.4286,0.3,38579.242278,134.683507,1526.502646,739.147296,0.089832,1.728795,388.566435,7.891823
61,1,4,0.76333,1,0.4286,0.3,52527.881241,243.031335,2122.604413,272.971903,0.065921,2.449228,668.39987,32.924042
61,2,6,0.75333,1,0.4286,0.3,36614.856941,313.878028,1127.224607,323.17502,0.096478,2.594753,1494.190186,13.430721
61,3,2,0.75,0,0.4286,0.3,39696.505481,141.817559,1518.29986,1402.147224,0.110574,2.137377,423.149996,3.525292
61,4,4,0.75,1,0.4286,0.3,67198.195631,240.338732,1604.075318,379.071993,0.077376,1.472196,941.330147,28.112484
61,5,6,0.71333,0,0.4286,0.3,35961.606943,381.773575,871.462272,341.488671,0.109892,2.075086,1198.5966,13.889649
61,6,2,0.58,0,0.4286,0.3,20609.87121,143.164093,1739.438271,800.830188,0.074304,2.159265,640.817759,9.602494
62,0,1,0.74333,0,0.4286,0.3,52527.881241,243.031335,2122.604413,272.971903,0.065921,2.449228,668.39987,32.924042
62,1,2,0.78333,1,0.4286,0.3,36614.856941,313.878028,1127.224607,323.17502,0.096478,2.594753,1494.190186,13.430721
62,2,3,0.77667,1,0.4286,0.3,39696.505481,141.817559,1518.29986,1402.147224,0.110574,2.137377,423.149996,3.525292
62,3,1,0.55667,0,0.4286,0.3,61308.600944,204.671517,2325.34183,294.021135,0.07461,2.019062,517.869777,31.654212
62,4,2,0.65,0,0.4286,0.3,31474.751862,185.917568,1480.585464,427.292309,0.09886,2.183261,1248.587681,13.926185
62,5,3,0.76,1,0.4286,0.3,29875.362924,170.666235,1373.877745,1478.534623,0.088526,2.117203,336.46743,2.076953
