timestep,opponent,winrate,mean_ep_reward,sample_count
10780672,castle_defense_p1_v25,0.4375,249.63,16
10780672,castle_defense_p1_v25_bc,0.4583,222.91,24
10780672,castle_defense_p1_v27,0.5556,267.69,18
10780672,castle_defense_p1_v27_last,0.7273,221.63,22
10780672,castle_defense_p1_v3,0.1667,234.16,30
10780672,castle_defense_p1_v4,0.087,232.02,23
10780672,castle_defense_p1_v7,0.1739,272.08,23
10780672,v28_snap_20260726_005800,0.7826,230.05,23
10780672,v28_snap_20260726_012419,0.5882,250.6,34
10780672,v28_snap_20260726_015042,0.8846,237.53,26
10780672,v28_snap_20260726_021730,0.8,265.98,25
10780672,v28_snap_20260726_024418,0.5556,219.93,27
10780672,v28_snap_20260726_031048,1.0,263.59,19
10780672,v28_snap_20260726_033659,0.8966,258.41,29
10780672,v28_snap_20260726_040326,0.8077,238.4,26
10780672,v28_snap_20260726_043005,0.7667,237.01,30
10780672,v28_snap_20260726_045639,0.8421,230.85,19
10780672,v29_snap_20260726_135657,0.8077,243.04,26
10780672,v29_snap_20260726_142419,0.5263,255.06,19
10780672,v29_snap_20260726_145116,0.6154,228.16,26
10780672,v29_snap_20260726_151811,0.625,265.42,16
10780672,v29_snap_20260726_154531,0.75,253.28,16
10780672,v29_snap_20260726_161220,0.6538,240.17,26
10780672,v29_snap_20260726_163913,0.8148,228.41,27
10780672,v29_snap_20260726_170553,0.7778,252.5,18
10780672,v29_snap_20260726_173235,0.619,261.82,21
10780672,v29_snap_20260726_175905,0.7647,265.81,17
10780672,v30_floortest_8M,0.5294,246.81,17
10780672,v30_snap_20260727_103227,0.7083,248.75,24
10780672,v30_snap_20260727_110006,0.48,279.3,25
10780672,v30_snap_20260727_112801,0.6087,240.83,23
10780672,v30_snap_20260727_115518,0.4583,208.22,24
10780672,v30_snap_20260727_122239,0.64,270.31,25
10780672,v30_snap_20260727_125007,0.6071,276.12,28
10780672,v30_snap_20260727_131754,0.5417,247.65,24
10780672,v30_snap_20260727_134517,0.4118,228.15,17
10780672,v30_snap_20260727_141243,0.1667,235.11,18
10780672,v30_snap_20260727_144030,0.6667,246.79,30
10895360,Anti-Spam Bot,0.2533,247.61,379
10895360,Heuristic Bot,0.108,267.78,500
10895360,Random Dummy,0.534,240.97,397
10895360,Self-Play,0.534,282.25,500
10895360,Spam Bot T1,0.6772,248.13,381
10895360,Spam Bot T2,0.8085,243.45,94
10895360,Spam Bot T3,0.7174,237.65,46
10895360,Spam Bot T4,0.375,252.08,40
10895360,Spam Bot T5,0.4186,249.73,43
10895360,Spam Bot T6,0.6122,252.38,49
10895360,Spam Bot T7,0.6471,266.36,34
10895360,Spam Bot T8,0.3514,218.57,37
10895360,castle_defense_p1_v14,0.5217,292.23,23
10895360,castle_defense_p1_v16,0.4643,225.06,28
10895360,castle_defense_p1_v20,0.3462,279.53,26
10895360,castle_defense_p1_v21,0.4545,227.0,22
10895360,castle_defense_p1_v22,0.7692,257.02,13
10895360,castle_defense_p1_v23,0.2759,226.53,29
10895360,castle_defense_p1_v25,0.4375,249.63,16
10895360,castle_defense_p1_v25_bc,0.4583,222.91,24
10895360,castle_defense_p1_v27,0.5556,267.69,18
10895360,castle_defense_p1_v27_last,0.7273,221.63,22
10895360,castle_defense_p1_v3,0.1667,234.16,30
10895360,castle_defense_p1_v4,0.0833,235.06,24
10895360,castle_defense_p1_v7,0.1739,272.08,23
10895360,v28_snap_20260726_005800,0.7826,230.05,23
10895360,v28_snap_20260726_012419,0.6,252.16,35
10895360,v28_snap_20260726_015042,0.8846,237.53,26
10895360,v28_snap_20260726_021730,0.8,265.98,25
10895360,v28_snap_20260726_024418,0.5556,219.93,27
10895360,v28_snap_20260726_031048,1.0,263.59,19
10895360,v28_snap_20260726_033659,0.8966,258.41,29
10895360,v28_snap_20260726_040326,0.8077,238.4,26
10895360,v28_snap_20260726_043005,0.7667,237.01,30
10895360,v28_snap_20260726_045639,0.8421,230.85,19
10895360,v29_snap_20260726_135657,0.8077,243.04,26
10895360,v29_snap_20260726_142419,0.5263,255.06,19
10895360,v29_snap_20260726_145116,0.6154,228.16,26
10895360,v29_snap_20260726_151811,0.5263,271.69,19
10895360,v29_snap_20260726_154531,0.75,253.28,16
10895360,v29_snap_20260726_161220,0.6538,240.17,26
10895360,v29_snap_20260726_163913,0.8214,231.15,28
10895360,v29_snap_20260726_170553,0.7778,252.5,18
10895360,v29_snap_20260726_173235,0.619,261.82,21
10895360,v29_snap_20260726_175905,0.7647,265.81,17
10895360,v30_floortest_8M,0.5294,246.81,17
10895360,v30_snap_20260727_103227,0.68,251.0,25
10895360,v30_snap_20260727_110006,0.48,279.3,25
10895360,v30_snap_20260727_112801,0.6087,240.83,23
10895360,v30_snap_20260727_115518,0.4583,208.22,24
10895360,v30_snap_20260727_122239,0.64,270.31,25
10895360,v30_snap_20260727_125007,0.6071,276.12,28
10895360,v30_snap_20260727_131754,0.5417,247.65,24
10895360,v30_snap_20260727_134517,0.3889,232.43,18
10895360,v30_snap_20260727_141243,0.1579,238.8,19
10895360,v30_snap_20260727_144030,0.6667,246.79,30
11010048,Anti-Spam Bot,0.2526,249.25,384
11010048,Heuristic Bot,0.114,283.32,500
11010048,Random Dummy,0.5338,241.63,399
11010048,Self-Play,0.51,291.92,500
11010048,Spam Bot T1,0.6701,250.38,388
11010048,Spam Bot T2,0.8085,243.45,94
11010048,Spam Bot T3,0.7174,237.65,46
11010048,Spam Bot T4,0.375,252.08,40
11010048,Spam Bot T5,0.4091,252.53,44
11010048,Spam Bot T6,0.6122,252.38,49
11010048,Spam Bot T7,0.6471,266.36,34
11010048,Spam Bot T8,0.3514,218.57,37
11010048,castle_defense_p1_v14,0.5217,292.23,23
11010048,castle_defense_p1_v16,0.4643,225.06,28
11010048,castle_defense_p1_v20,0.3462,279.53,26
11010048,castle_defense_p1_v21,0.4,244.52,25
11010048,castle_defense_p1_v22,0.7143,265.3,14
11010048,castle_defense_p1_v23,0.2759,226.53,29
11010048,castle_defense_p1_v25,0.4375,249.63,16
11010048,castle_defense_p1_v25_bc,0.4583,222.91,24
11010048,castle_defense_p1_v27,0.5556,267.69,18
11010048,castle_defense_p1_v27_last,0.7273,221.63,22
11010048,castle_defense_p1_v3,0.1935,238.63,31
11010048,castle_defense_p1_v4,0.0833,235.06,24
11010048,castle_defense_p1_v7,0.1739,272.08,23
11010048,v28_snap_20260726_005800,0.7917,236.0,24
11010048,v28_snap_20260726_012419,0.6,252.16,35
11010048,v28_snap_20260726_015042,0.8846,237.53,26
11010048,v28_snap_20260726_021730,0.8,265.98,25
11010048,v28_snap_20260726_024418,0.5556,219.93,27
11010048,v28_snap_20260726_031048,1.0,263.59,19
11010048,v28_snap_20260726_033659,0.9,262.23,30
11010048,v28_snap_20260726_040326,0.8148,243.39,27
11010048,v28_snap_20260726_043005,0.7667,237.01,30
11010048,v28_snap_20260726_045639,0.8421,230.85,19
11010048,v29_snap_20260726_135657,0.8077,243.04,26
11010048,v29_snap_20260726_142419,0.5263,255.06,19
11010048,v29_snap_20260726_145116,0.6154,228.16,26
11010048,v29_snap_20260726_151811,0.5263,271.69,19
11010048,v29_snap_20260726_154531,0.7647,260.32,17
11010048,v29_snap_20260726_161220,0.6538,240.17,26
11010048,v29_snap_20260726_163913,0.8214,231.15,28
11010048,v29_snap_20260726_170553,0.7778,252.5,18
11010048,v29_snap_20260726_173235,0.6364,266.87,22
11010048,v29_snap_20260726_175905,0.7647,265.81,17
11010048,v30_floortest_8M,0.5556,253.82,18
11010048,v30_snap_20260727_103227,0.68,251.0,25
11010048,v30_snap_20260727_110006,0.48,279.3,25
11010048,v30_snap_20260727_112801,0.5833,246.34,24
11010048,v30_snap_20260727_115518,0.4583,208.22,24
11010048,v30_snap_20260727_122239,0.6154,274.26,26
11010048,v30_snap_20260727_125007,0.6071,276.12,28
11010048,v30_snap_20260727_131754,0.5417,247.65,24
11010048,v30_snap_20260727_134517,0.3889,232.43,18
11010048,v30_snap_20260727_141243,0.1579,238.8,19
11010048,v30_snap_20260727_144030,0.6667,246.79,30
11124736,Anti-Spam Bot,0.2506,250.56,387
11124736,Heuristic Bot,0.118,298.68,500
11124736,Random Dummy,0.5337,242.52,401
11124736,Self-Play,0.498,312.17,500
11124736,Spam Bot T1,0.6718,251.24,390
11124736,Spam Bot T2,0.8085,243.45,94
11124736,Spam Bot T3,0.7174,237.65,46
11124736,Spam Bot T4,0.375,252.08,40
11124736,Spam Bot T5,0.4,256.21,45
11124736,Spam Bot T6,0.6122,252.38,49
11124736,Spam Bot T7,0.6471,266.36,34
11124736,Spam Bot T8,0.3514,218.57,37
11124736,castle_defense_p1_v14,0.5217,292.23,23
11124736,castle_defense_p1_v16,0.4643,225.06,28
11124736,castle_defense_p1_v20,0.3462,279.53,26
11124736,castle_defense_p1_v21,0.4,244.52,25
11124736,castle_defense_p1_v22,0.7333,275.5,15
11124736,castle_defense_p1_v23,0.2759,226.53,29
11124736,castle_defense_p1_v25,0.4118,259.55,17
11124736,castle_defense_p1_v25_bc,0.4583,222.91,24
11124736,castle_defense_p1_v27,0.5556,267.69,18
11124736,castle_defense_p1_v27_last,0.7273,221.63,22
11124736,castle_defense_p1_v3,0.1935,238.63,31
11124736,castle_defense_p1_v4,0.0833,235.06,24
11124736,castle_defense_p1_v7,0.1739,272.08,23
11124736,v28_snap_20260726_005800,0.7917,236.0,24
11124736,v28_snap_20260726_012419,0.6111,256.77,36
11124736,v28_snap_20260726_015042,0.8846,237.53,26
11124736,v28_snap_20260726_021730,0.8,265.98,25
11124736,v28_snap_20260726_024418,0.5556,219.93,27
11124736,v28_snap_20260726_031048,1.0,263.59,19
11124736,v28_snap_20260726_033659,0.9,262.23,30
11124736,v28_snap_20260726_040326,0.8214,249.64,28
11124736,v28_snap_20260726_043005,0.7419,242.86,31
11124736,v28_snap_20260726_045639,0.8421,230.85,19
11124736,v29_snap_20260726_135657,0.7778,249.53,27
11124736,v29_snap_20260726_142419,0.5263,255.06,19
11124736,v29_snap_20260726_145116,0.6154,228.16,26
11124736,v29_snap_20260726_151811,0.5263,271.69,19
11124736,v29_snap_20260726_154531,0.7647,260.32,17
11124736,v29_snap_20260726_161220,0.6538,240.17,26
11124736,v29_snap_20260726_163913,0.8214,231.15,28
11124736,v29_snap_20260726_170553,0.7895,261.23,19
11124736,v29_snap_20260726_173235,0.6364,266.87,22
11124736,v29_snap_20260726_175905,0.7778,274.28,18
11124736,v30_floortest_8M,0.5556,253.82,18
11124736,v30_snap_20260727_103227,0.68,251.0,25
11124736,v30_snap_20260727_110006,0.48,279.3,25
11124736,v30_snap_20260727_112801,0.5833,246.34,24
11124736,v30_snap_20260727_115518,0.4583,208.22,24
11124736,v30_snap_20260727_122239,0.6296,279.6,27
11124736,v30_snap_20260727_125007,0.6071,276.12,28
11124736,v30_snap_20260727_131754,0.5417,247.65,24
11124736,v30_snap_20260727_134517,0.3889,232.43,18
11124736,v30_snap_20260727_141243,0.15,247.77,20
11124736,v30_snap_20260727_144030,0.6667,246.79,30
11239424,Anti-Spam Bot,0.2506,251.92,391
11239424,Heuristic Bot,0.116,308.41,500
11239424,Random Dummy,0.5347,243.57,404
11239424,Self-Play,0.5,317.71,500
11239424,Spam Bot T1,0.6734,252.93,395
11239424,Spam Bot T2,0.8085,243.45,94
11239424,Spam Bot T3,0.7174,237.65,46
11239424,Spam Bot T4,0.3659,255.3,41
11239424,Spam Bot T5,0.4,256.21,45
11239424,Spam Bot T6,0.6122,252.38,49
11239424,Spam Bot T7,0.6471,266.36,34
11239424,Spam Bot T8,0.3514,218.57,37
11239424,castle_defense_p1_v14,0.5217,292.23,23
11239424,castle_defense_p1_v16,0.4643,225.06,28
11239424,castle_defense_p1_v20,0.3462,279.53,26
11239424,castle_defense_p1_v21,0.4,244.52,25
11239424,castle_defense_p1_v22,0.7333,275.5,15
11239424,castle_defense_p1_v23,0.2759,226.53,29
11239424,castle_defense_p1_v25,0.4118,259.55,17
11239424,castle_defense_p1_v25_bc,0.4583,222.91,24
11239424,castle_defense_p1_v27,0.5556,267.69,18
11239424,castle_defense_p1_v27_last,0.7273,221.63,22
11239424,castle_defense_p1_v3,0.1935,238.63,31
11239424,castle_defense_p1_v4,0.0833,235.06,24
11239424,castle_defense_p1_v7,0.1739,272.08,23
11239424,v28_snap_20260726_005800,0.7917,236.0,24
11239424,v28_snap_20260726_012419,0.6111,256.77,36
11239424,v28_snap_20260726_015042,0.8846,237.53,26
11239424,v28_snap_20260726_021730,0.8,265.98,25
11239424,v28_snap_20260726_024418,0.5357,225.8,28
11239424,v28_snap_20260726_031048,1.0,263.59,19
11239424,v28_snap_20260726_033659,0.9,262.23,30
11239424,v28_snap_20260726_040326,0.8276,254.28,29
11239424,v28_snap_20260726_043005,0.7188,247.28,32
11239424,v28_snap_20260726_045639,0.8421,230.85,19
11239424,v29_snap_20260726_135657,0.7778,249.53,27
11239424,v29_snap_20260726_142419,0.55,261.52,20
11239424,v29_snap_20260726_145116,0.6154,228.16,26
11239424,v29_snap_20260726_151811,0.5,277.32,20
11239424,v29_snap_20260726_154531,0.7647,260.32,17
11239424,v29_snap_20260726_161220,0.6538,240.17,26
11239424,v29_snap_20260726_163913,0.8214,231.15,28
11239424,v29_snap_20260726_170553,0.7895,261.23,19
11239424,v29_snap_20260726_173235,0.6364,266.87,22
11239424,v29_snap_20260726_175905,0.7895,280.07,19
11239424,v30_floortest_8M,0.5556,253.82,18
11239424,v30_snap_20260727_103227,0.6538,256.13,26
11239424,v30_snap_20260727_110006,0.48,279.3,25
11239424,v30_snap_20260727_112801,0.5833,246.34,24
11239424,v30_snap_20260727_115518,0.4583,208.22,24
11239424,v30_snap_20260727_122239,0.6296,279.6,27
11239424,v30_snap_20260727_125007,0.6071,276.12,28
11239424,v30_snap_20260727_131754,0.5417,247.65,24
11239424,v30_snap_20260727_134517,0.3889,232.43,18
11239424,v30_snap_20260727_141243,0.15,247.77,20
11239424,v30_snap_20260727_144030,0.6667,246.79,30
11354112,Anti-Spam Bot,0.2469,250.96,397
11354112,Heuristic Bot,0.106,297.07,500
11354112,Random Dummy,0.5353,242.62,411
11354112,Self-Play,0.516,301.87,500
11354112,Spam Bot T1,0.675,252.12,400
11354112,Spam Bot T2,0.8105,242.87,95
11354112,Spam Bot T3,0.7174,237.65,46
11354112,Spam Bot T4,0.381,253.7,42
11354112,Spam Bot T5,0.3913,254.73,46
11354112,Spam Bot T6,0.62,251.09,50
11354112,Spam Bot T7,0.6471,266.36,34
11354112,Spam Bot T8,0.3514,218.57,37
11354112,castle_defense_p1_v14,0.5217,292.23,23
11354112,castle_defense_p1_v16,0.4643,225.06,28
11354112,castle_defense_p1_v20,0.3462,279.53,26
11354112,castle_defense_p1_v21,0.4074,240.34,27
11354112,castle_defense_p1_v22,0.7333,275.5,15
11354112,castle_defense_p1_v23,0.2759,226.53,29
11354112,castle_defense_p1_v25,0.4118,259.55,17
11354112,castle_defense_p1_v25_bc,0.4583,222.91,24
11354112,castle_defense_p1_v27,0.5556,267.69,18
11354112,castle_defense_p1_v27_last,0.7273,221.63,22
11354112,castle_defense_p1_v3,0.1935,238.63,31
11354112,castle_defense_p1_v4,0.0833,235.06,24
11354112,castle_defense_p1_v7,0.1667,268.58,24
11354112,v28_snap_20260726_005800,0.7917,236.0,24
11354112,v28_snap_20260726_012419,0.6216,254.92,37
11354112,v28_snap_20260726_015042,0.8846,237.53,26
11354112,v28_snap_20260726_021730,0.7692,262.99,26
11354112,v28_snap_20260726_024418,0.5357,225.8,28
11354112,v28_snap_20260726_031048,1.0,263.59,19
11354112,v28_snap_20260726_033659,0.9032,259.84,31
11354112,v28_snap_20260726_040326,0.8276,254.28,29
11354112,v28_snap_20260726_043005,0.7273,245.48,33
11354112,v28_snap_20260726_045639,0.8421,230.85,19
11354112,v29_snap_20260726_135657,0.7778,249.53,27
11354112,v29_snap_20260726_142419,0.5714,258.03,21
11354112,v29_snap_20260726_145116,0.5714,225.3,28
11354112,v29_snap_20260726_151811,0.5,277.32,20
11354112,v29_snap_20260726_154531,0.7647,260.32,17
11354112,v29_snap_20260726_161220,0.6538,240.17,26
11354112,v29_snap_20260726_163913,0.8214,231.15,28
11354112,v29_snap_20260726_170553,0.8,257.57,20
11354112,v29_snap_20260726_173235,0.6364,266.87,22
11354112,v29_snap_20260726_175905,0.7895,280.07,19
11354112,v30_floortest_8M,0.5556,253.82,18
11354112,v30_snap_20260727_103227,0.6538,256.13,26
11354112,v30_snap_20260727_110006,0.48,279.3,25
11354112,v30_snap_20260727_112801,0.6,244.01,25
11354112,v30_snap_20260727_115518,0.4583,208.22,24
11354112,v30_snap_20260727_122239,0.6296,279.6,27
11354112,v30_snap_20260727_125007,0.6071,276.12,28
11354112,v30_snap_20260727_131754,0.5417,247.65,24
11354112,v30_snap_20260727_134517,0.3889,232.43,18
11354112,v30_snap_20260727_141243,0.15,247.77,20
11354112,v30_snap_20260727_144030,0.6667,246.79,30
11468800,Anti-Spam Bot,0.2469,250.71,401
11468800,Heuristic Bot,0.102,292.45,500
11468800,Random Dummy,0.5286,242.26,420
11468800,Self-Play,0.526,300.0,500
11468800,Spam Bot T1,0.67,251.73,406
11468800,Spam Bot T2,0.8021,242.69,96
11468800,Spam Bot T3,0.6875,237.15,48
11468800,Spam Bot T4,0.3721,253.05,43
11468800,Spam Bot T5,0.3958,253.52,48
11468800,Spam Bot T6,0.62,251.09,50
11468800,Spam Bot T7,0.6471,266.36,34
11468800,Spam Bot T8,0.3514,218.57,37
11468800,castle_defense_p1_v14,0.5217,292.23,23
11468800,castle_defense_p1_v16,0.4643,225.06,28
11468800,castle_defense_p1_v20,0.3462,279.53,26
11468800,castle_defense_p1_v21,0.4074,240.34,27
11468800,castle_defense_p1_v22,0.7333,275.5,15
11468800,castle_defense_p1_v23,0.2667,226.5,30
11468800,castle_defense_p1_v25,0.4118,259.55,17
11468800,castle_defense_p1_v25_bc,0.4583,222.91,24
11468800,castle_defense_p1_v27,0.5789,265.47,19
11468800,castle_defense_p1_v27_last,0.7273,221.63,22
11468800,castle_defense_p1_v3,0.1935,238.63,31
11468800,castle_defense_p1_v4,0.0833,235.06,24
11468800,castle_defense_p1_v7,0.1667,268.58,24
11468800,v28_snap_20260726_005800,0.7917,236.0,24
11468800,v28_snap_20260726_012419,0.6216,254.92,37
11468800,v28_snap_20260726_015042,0.8889,237.09,27
11468800,v28_snap_20260726_021730,0.7778,261.6,27
11468800,v28_snap_20260726_024418,0.5357,225.8,28
11468800,v28_snap_20260726_031048,1.0,261.69,20
11468800,v28_snap_20260726_033659,0.9091,257.76,33
11468800,v28_snap_20260726_040326,0.8276,254.28,29
11468800,v28_snap_20260726_043005,0.7353,244.9,34
11468800,v28_snap_20260726_045639,0.8421,230.85,19
11468800,v29_snap_20260726_135657,0.7778,249.53,27
11468800,v29_snap_20260726_142419,0.5714,258.03,21
11468800,v29_snap_20260726_145116,0.5862,225.31,29
11468800,v29_snap_20260726_151811,0.5,277.32,20
11468800,v29_snap_20260726_154531,0.7647,260.32,17
11468800,v29_snap_20260726_161220,0.6786,239.13,28
11468800,v29_snap_20260726_163913,0.8214,231.15,28
11468800,v29_snap_20260726_170553,0.8095,256.05,21
11468800,v29_snap_20260726_173235,0.6364,266.87,22
11468800,v29_snap_20260726_175905,0.8,277.34,20
11468800,v30_floortest_8M,0.55,251.0,20
11468800,v30_snap_20260727_103227,0.6538,256.13,26
11468800,v30_snap_20260727_110006,0.48,279.3,25
11468800,v30_snap_20260727_112801,0.5769,243.3,26
11468800,v30_snap_20260727_115518,0.4583,208.22,24
11468800,v30_snap_20260727_122239,0.6296,279.6,27
11468800,v30_snap_20260727_125007,0.6071,276.12,28
11468800,v30_snap_20260727_131754,0.5417,247.65,24
11468800,v30_snap_20260727_134517,0.3889,232.43,18
11468800,v30_snap_20260727_141243,0.15,247.77,20
11468800,v30_snap_20260727_144030,0.6452,246.1,31
11583488,Anti-Spam Bot,0.2438,251.06,406
11583488,Heuristic Bot,0.098,288.85,500
11583488,Random Dummy,0.533,242.61,424
11583488,Self-Play,0.506,302.2,500
11583488,Spam Bot T1,0.6667,251.86,408
11583488,Spam Bot T2,0.81,244.17,100
11583488,Spam Bot T3,0.6875,237.15,48
11583488,Spam Bot T4,0.3636,253.65,44
11583488,Spam Bot T5,0.3878,254.05,49
11583488,Spam Bot T6,0.62,251.09,50
11583488,Spam Bot T7,0.6471,266.36,34
11583488,Spam Bot T8,0.3421,220.17,38
11583488,castle_defense_p1_v14,0.5217,292.23,23
11583488,castle_defense_p1_v16,0.4643,225.06,28
11583488,castle_defense_p1_v20,0.3462,279.53,26
11583488,castle_defense_p1_v21,0.4074,240.34,27
11583488,castle_defense_p1_v22,0.7333,275.5,15
11583488,castle_defense_p1_v23,0.2903,228.21,31
11583488,castle_defense_p1_v25,0.3889,260.66,18
11583488,castle_defense_p1_v25_bc,0.44,225.17,25
11583488,castle_defense_p1_v27,0.5789,265.47,19
11583488,castle_defense_p1_v27_last,0.7273,221.63,22
11583488,castle_defense_p1_v3,0.2121,241.12,33
11583488,castle_defense_p1_v4,0.0833,235.06,24
11583488,castle_defense_p1_v7,0.1667,268.58,24
11583488,v28_snap_20260726_005800,0.76,237.75,25
11583488,v28_snap_20260726_012419,0.6216,254.92,37
11583488,v28_snap_20260726_015042,0.8571,238.61,28
11583488,v28_snap_20260726_021730,0.7778,261.6,27
11583488,v28_snap_20260726_024418,0.5172,227.66,29
11583488,v28_snap_20260726_031048,1.0,261.69,20
11583488,v28_snap_20260726_033659,0.9091,257.76,33
11583488,v28_snap_20260726_040326,0.8276,254.28,29
11583488,v28_snap_20260726_043005,0.7353,244.9,34
11583488,v28_snap_20260726_045639,0.8421,230.85,19
11583488,v29_snap_20260726_135657,0.7778,249.53,27
11583488,v29_snap_20260726_142419,0.5714,258.03,21
11583488,v29_snap_20260726_145116,0.5862,225.31,29
11583488,v29_snap_20260726_151811,0.5238,277.43,21
11583488,v29_snap_20260726_154531,0.7647,260.32,17
11583488,v29_snap_20260726_161220,0.6786,239.13,28
11583488,v29_snap_20260726_163913,0.8214,231.15,28
11583488,v29_snap_20260726_170553,0.8095,256.05,21
11583488,v29_snap_20260726_173235,0.6364,266.87,22
11583488,v29_snap_20260726_175905,0.8,277.34,20
11583488,v30_floortest_8M,0.55,251.0,20
11583488,v30_snap_20260727_103227,0.6538,256.13,26
11583488,v30_snap_20260727_110006,0.48,279.3,25
11583488,v30_snap_20260727_112801,0.5926,244.65,27
11583488,v30_snap_20260727_115518,0.44,211.08,25
11583488,v30_snap_20260727_122239,0.6296,279.6,27
11583488,v30_snap_20260727_125007,0.6071,276.12,28
11583488,v30_snap_20260727_131754,0.5417,247.65,24
11583488,v30_snap_20260727_134517,0.3684,234.91,19
11583488,v30_snap_20260727_141243,0.15,247.77,20
11583488,v30_snap_20260727_144030,0.6452,246.1,31
11698176,Anti-Spam Bot,0.2397,252.26,413
11698176,Heuristic Bot,0.102,288.03,500
11698176,Random Dummy,0.5326,243.71,430
11698176,Self-Play,0.534,302.14,500
11698176,Spam Bot T1,0.6675,252.54,412
11698176,Spam Bot T2,0.8119,244.93,101
11698176,Spam Bot T3,0.6875,237.15,48
11698176,Spam Bot T4,0.3636,253.65,44
11698176,Spam Bot T5,0.3878,254.05,49
11698176,Spam Bot T6,0.62,251.09,50
11698176,Spam Bot T7,0.6471,266.36,34
11698176,Spam Bot T8,0.3421,220.17,38
11698176,castle_defense_p1_v14,0.5217,292.23,23
11698176,castle_defense_p1_v16,0.4483,228.38,29
11698176,castle_defense_p1_v20,0.3462,279.53,26
11698176,castle_defense_p1_v21,0.3793,245.93,29
11698176,castle_defense_p1_v22,0.7333,275.5,15
11698176,castle_defense_p1_v23,0.2903,228.21,31
11698176,castle_defense_p1_v25,0.3889,260.66,18
11698176,castle_defense_p1_v25_bc,0.44,225.17,25
11698176,castle_defense_p1_v27,0.5789,265.47,19
11698176,castle_defense_p1_v27_last,0.7273,221.63,22
11698176,castle_defense_p1_v3,0.2121,241.12,33
11698176,castle_defense_p1_v4,0.0833,235.06,24
11698176,castle_defense_p1_v7,0.1667,268.58,24
11698176,v28_snap_20260726_005800,0.76,237.75,25
11698176,v28_snap_20260726_012419,0.6316,256.67,38
11698176,v28_snap_20260726_015042,0.8571,238.61,28
11698176,v28_snap_20260726_021730,0.7778,261.6,27
11698176,v28_snap_20260726_024418,0.5172,227.66,29
11698176,v28_snap_20260726_031048,1.0,264.54,21
11698176,v28_snap_20260726_033659,0.9091,257.76,33
11698176,v28_snap_20260726_040326,0.8276,254.28,29
11698176,v28_snap_20260726_043005,0.7353,244.9,34
11698176,v28_snap_20260726_045639,0.8421,230.85,19
11698176,v29_snap_20260726_135657,0.7778,249.53,27
11698176,v29_snap_20260726_142419,0.5909,260.91,22
11698176,v29_snap_20260726_145116,0.5862,225.31,29
11698176,v29_snap_20260726_151811,0.5238,277.43,21
11698176,v29_snap_20260726_154531,0.7647,260.32,17
11698176,v29_snap_20260726_161220,0.6786,239.13,28
11698176,v29_snap_20260726_163913,0.8214,231.15,28
11698176,v29_snap_20260726_170553,0.8095,256.05,21
11698176,v29_snap_20260726_173235,0.6087,269.24,23
11698176,v29_snap_20260726_175905,0.8,277.34,20
11698176,v30_floortest_8M,0.55,251.0,20
11698176,v30_snap_20260727_103227,0.6296,258.55,27
11698176,v30_snap_20260727_110006,0.48,279.3,25
11698176,v30_snap_20260727_112801,0.5926,244.65,27
11698176,v30_snap_20260727_115518,0.44,211.08,25
11698176,v30_snap_20260727_122239,0.6296,279.6,27
11698176,v30_snap_20260727_125007,0.6071,276.12,28
11698176,v30_snap_20260727_131754,0.5417,247.65,24
11698176,v30_snap_20260727_134517,0.3684,234.91,19
11698176,v30_snap_20260727_141243,0.15,247.77,20
11698176,v30_snap_20260727_144030,0.6452,246.1,31
11812864,Anti-Spam Bot,0.238,253.11,416
11812864,Heuristic Bot,0.102,299.33,500
11812864,Random Dummy,0.5335,244.59,433
11812864,Self-Play,0.54,300.79,500
11812864,Spam Bot T1,0.6675,254.23,418
11812864,Spam Bot T2,0.8119,244.93,101
11812864,Spam Bot T3,0.6875,237.15,48
11812864,Spam Bot T4,0.3636,253.65,44
11812864,Spam Bot T5,0.38,256.38,50
11812864,Spam Bot T6,0.6078,253.44,51
11812864,Spam Bot T7,0.6471,266.36,34
11812864,Spam Bot T8,0.3421,220.17,38
11812864,castle_defense_p1_v14,0.5217,292.23,23
11812864,castle_defense_p1_v16,0.4483,228.38,29
11812864,castle_defense_p1_v20,0.3462,279.53,26
11812864,castle_defense_p1_v21,0.3793,245.93,29
11812864,castle_defense_p1_v22,0.7333,275.5,15
11812864,castle_defense_p1_v23,0.2903,228.21,31
11812864,castle_defense_p1_v25,0.3889,260.66,18
11812864,castle_defense_p1_v25_bc,0.4231,230.77,26
11812864,castle_defense_p1_v27,0.5789,265.47,19
11812864,castle_defense_p1_v27_last,0.7273,221.63,22
11812864,castle_defense_p1_v3,0.2059,244.93,34
11812864,castle_defense_p1_v4,0.0833,235.06,24
11812864,castle_defense_p1_v7,0.1667,268.58,24
11812864,v28_snap_20260726_005800,0.76,237.75,25
11812864,v28_snap_20260726_012419,0.6316,256.67,38
11812864,v28_snap_20260726_015042,0.8571,238.61,28
11812864,v28_snap_20260726_021730,0.7778,261.6,27
11812864,v28_snap_20260726_024418,0.5484,236.88,31
11812864,v28_snap_20260726_031048,1.0,269.36,22
11812864,v28_snap_20260726_033659,0.9091,257.76,33
11812864,v28_snap_20260726_040326,0.8276,254.28,29
11812864,v28_snap_20260726_043005,0.7353,244.9,34
11812864,v28_snap_20260726_045639,0.85,237.84,20
11812864,v29_snap_20260726_135657,0.7778,249.53,27
