generation,model_idx,parent_id,fitness,improved,success_rate,sigma,WinReward,InvestReward,InvestDecay,AntiSpend,SavingsWeight,CombatScale,GadgetUpgrade,GadgetUse,BoardShaperStart,BoardShaperEnd
26,2,3,0.49667,0,0.1429,0.3,77957.688203,91453.539464,1134.401251,224.841723,0.049768,1.006335,2238.918814,134.519367,108.198752,0.676113
26,3,5,0.48333,0,0.1429,0.3,232316.43477,44496.365555,938.829168,284.474642,0.011941,2.852012,1352.88605,227.499172,300.717097,0.234558
26,4,0,0.44667,0,0.1429,0.3,97174.261468,56266.393856,1163.325524,301.299753,0.043062,0.563862,1625.270492,112.741911,91.182529,0.37594
26,5,3,0.45,0,0.1429,0.3,85888.263256,92757.703938,877.742145,148.960645,0.060353,1.980639,2056.263408,116.61348,137.152064,0.499832
26,6,5,0.49667,0,0.1429,0.3,326410.55337,67879.566417,477.376913,298.199167,0.008794,2.611204,1076.518205,184.97845,340.982908,0.525245
27,0,0,0.53667,0,0.2857,0.3,269267.746418,38659.413184,792.404566,338.231546,0.009867,2.841989,886.588498,267.374146,216.670916,0.382597
27,1,2,0.53,1,0.2857,0.3,77957.688203,91453.539464,1134.401251,224.841723,0.049768,1.006335,2238.918814,134.519367,108.198752,0.676113
27,2,6,0.50333,1,0.2857,0.3,326410.55337,67879.566417,477.376913,298.199167,0.008794,2.611204,1076.518205,184.97845,340.982908,0.525245
27,3,0,0.53,0,0.2857,0.3,233520.296215,32816.035256,827.399422,313.453357,0.011672,4.18161,648.753866,146.187398,215.8971,0.342414
27,4,2,0.47,0,0.2857,0.3,57474.669232,96828.861096,1323.352726,257.465637,0.052587,0.975346,1380.874795,128.658599,144.990517,0.777597
27,5,6,0.45,0,0.2857,0.3,590759.072841,45165.224452,443.973765,216.133625,0.00732,1.977464,2347.320994,125.741185,340.13793,0.317026
27,6,0,0.51,0,0.2857,0.3,194682.547916,43859.367666,642.349316,344.899502,0.00828,3.58039,1497.448085,383.078771,205.056681,0.423932
28,0,0,0.47,0,0.0,0.3,269267.746418,38659.413184,792.404566,338.231546,0.009867,2.841989,886.588498,267.374146,216.670916,0.382597
28,1,1,0.49333,0,0.0,0.3,77957.688203,91453.539464,1134.401251,224.841723,0.049768,1.006335,2238.918814,134.519367,108.198752,0.676113
28,2,3,0.50333,0,0.0,0.3,233520.296215,32816.035256,827.399422,313.453357,0.011672,4.18161,648.753866,146.187398,215.8971,0.342414
28,3,0,0.48,0,0.0,0.3,296935.085753,73559.41824,608.80877,343.566345,0.019856,2.782321,1261.457222,267.981133,186.427477,0.487065
28,4,1,0.5,0,0.0,0.3,76419.562824,77913.636447,967.914506,189.536762,0.02965,1.366537,1466.421986,104.501178,111.974502,0.612294
28,5,3,0.44333,0,0.0,0.3,192061.483508,27521.929853,1307.310655,217.826654,0.012923,6.505298,688.638747,264.065618,200.902837,0.475686
28,6,0,0.49667,0,0.0,0.3,315325.982937,52053.225435,1229.200404,414.663711,0.01192,2.530015,1079.411846,300.986395,191.073017,0.412515
29,0,2,0.43667,0,0.0,0.3,233520.296215,32816.035256,827.399422,313.453357,0.011672,4.18161,648.753866,146.187398,215.8971,0.342414
29,1,4,0.46,0,0.0,0.3,76419.562824,77913.636447,967.914506,189.536762,0.02965,1.366537,1466.421986,104.501178,111.974502,0.612294
29,2,6,0.46667,0,0.0,0.3,315325.982937,52053.225435,1229.200404,414.663711,0.01192,2.530015,1079.411846,300.986395,191.073017,0.412515
29,3,2,0.50333,0,0.0,0.3,226664.997108,22831.444023,1262.839787,391.714293,0.013604,4.272862,438.585943,122.390688,240.663871,0.354267
29,4,4,0.46,0,0.0,0.3,85359.690897,73601.084227,1324.245479,183.16808,0.031031,1.22812,1018.04476,76.993519,189.577694,0.52792
29,5,6,0.46333,0,0.0,0.3,128239.763358,59189.657536,1331.960169,556.205168,0.006281,2.34528,1477.162295,368.819703,171.576199,0.334825
29,6,2,0.49667,0,0.0,0.3,215997.54978,45490.918262,551.231949,424.587011,0.012292,4.765215,705.594611,128.994901,166.080036,0.34802
